stock,date,action
TXT,11/2/2020,buy
SIVB,11/2/2020,sell
VIAC,11/2/2020,sell
KMX,11/3/2020,buy
CLX,11/3/2020,buy
STZ,11/3/2020,buy
FAST,11/3/2020,buy
IT,11/3/2020,buy
KHC,11/3/2020,buy
LIN,11/3/2020,buy
NSC,11/3/2020,buy
PRU,11/3/2020,buy
TDG,11/3/2020,buy
VZ,11/3/2020,buy
WAB,11/3/2020,buy
GOOGL,11/3/2020,sell
LKQ,11/3/2020,sell
PTC,11/3/2020,sell
BIIB,11/4/2020,buy
MAS,11/4/2020,buy
MRK,11/4/2020,buy
MNST,11/4/2020,buy
RSG,11/4/2020,buy
SPGI,11/4/2020,buy
WM,11/4/2020,buy
ANTM,11/4/2020,sell
CTLT,11/4/2020,sell
DVA,11/4/2020,sell
HUM,11/4/2020,sell
IDXX,11/4/2020,sell
PRU,11/4/2020,sell
UNH,11/4/2020,sell
VZ,11/4/2020,sell
APD,11/5/2020,buy
ARE,11/5/2020,buy
AMCR,11/5/2020,buy
AZO,11/5/2020,buy
BKNG,11/5/2020,buy
CZR,11/5/2020,buy
DPZ,11/5/2020,buy
EA,11/5/2020,buy
FMC,11/5/2020,buy
GPN,11/5/2020,buy
HD,11/5/2020,buy
ICE,11/5/2020,buy
IRM,11/5/2020,buy
JBHT,11/5/2020,buy
KSU,11/5/2020,buy
LYV,11/5/2020,buy
MGM,11/5/2020,buy
NWSA,11/5/2020,buy
NWS,11/5/2020,buy
PGR,11/5/2020,buy
PHM,11/5/2020,buy
ROST,11/5/2020,buy
DIS,11/5/2020,buy
VRSN,11/5/2020,buy
V,11/5/2020,buy
ALB,11/5/2020,sell
ADI,11/5/2020,sell
TECH,11/5/2020,sell
INFO,11/5/2020,sell
MTCH,11/5/2020,sell
POOL,11/5/2020,sell
DGX,11/5/2020,sell
ADBE,11/6/2020,buy
CMCSA,11/6/2020,buy
DOW,11/6/2020,buy
ECL,11/6/2020,buy
GS,11/6/2020,buy
HPQ,11/6/2020,buy
KR,11/6/2020,buy
MDLZ,11/6/2020,buy
PENN,11/6/2020,buy
CRM,11/6/2020,buy
UNP,11/6/2020,buy
BR,11/6/2020,sell
CDNS,11/6/2020,sell
IRM,11/6/2020,sell
JBHT,11/6/2020,sell
ABMD,11/9/2020,buy
BWA,11/9/2020,buy
BSX,11/9/2020,buy
BRO,11/9/2020,buy
CINF,11/9/2020,buy
EW,11/9/2020,buy
FIS,11/9/2020,buy
GPC,11/9/2020,buy
JNJ,11/9/2020,buy
KIM,11/9/2020,buy
LYB,11/9/2020,buy
MMC,11/9/2020,buy
MA,11/9/2020,buy
ORLY,11/9/2020,buy
RL,11/9/2020,buy
O,11/9/2020,buy
REG,11/9/2020,buy
RHI,11/9/2020,buy
SYY,11/9/2020,buy
TFX,11/9/2020,buy
TJX,11/9/2020,buy
ULTA,11/9/2020,buy
VTR,11/9/2020,buy
VFC,11/9/2020,buy
AMP,11/9/2020,sell
CDW,11/9/2020,sell
CLX,11/9/2020,sell
EA,11/9/2020,sell
EMR,11/9/2020,sell
KHC,11/9/2020,sell
KR,11/9/2020,sell
MS,11/9/2020,sell
PGR,11/9/2020,sell
PHM,11/9/2020,sell
MMM,11/10/2020,buy
AON,11/10/2020,buy
COO,11/10/2020,buy
WMB,11/10/2020,buy
WLTW,11/10/2020,buy
ADBE,11/10/2020,sell
MCK,11/10/2020,sell
CHRW,11/11/2020,buy
CMG,11/11/2020,buy
DHI,11/11/2020,buy
K,11/11/2020,buy
KHC,11/11/2020,buy
LEN,11/11/2020,buy
NVR,11/11/2020,buy
ROP,11/11/2020,buy
APH,11/11/2020,sell
CDAY,11/11/2020,sell
CTVA,11/11/2020,sell
NWSA,11/11/2020,sell
NWS,11/11/2020,sell
CPB,11/12/2020,buy
APD,11/12/2020,sell
KHC,11/12/2020,sell
WMB,11/12/2020,sell
GIS,11/13/2020,buy
KR,11/13/2020,buy
ORCL,11/13/2020,buy
PGR,11/13/2020,buy
WY,11/13/2020,buy
F,11/13/2020,sell
EXPD,11/16/2020,buy
PHM,11/16/2020,buy
MOS,11/16/2020,buy
UPS,11/16/2020,buy
AJG,11/16/2020,sell
KEYS,11/16/2020,sell
ORCL,11/16/2020,sell
CLX,11/17/2020,buy
LEG,11/17/2020,buy
TSLA,11/17/2020,buy
DOW,11/17/2020,sell
REGN,11/17/2020,sell
EBAY,11/18/2020,buy
K,11/18/2020,sell
PGR,11/18/2020,sell
FBHS,11/19/2020,buy
MCD,11/19/2020,buy
WHR,11/19/2020,buy
EBAY,11/19/2020,sell
DLR,11/20/2020,buy
MKC,11/20/2020,buy
TWTR,11/20/2020,buy
AAP,11/20/2020,sell
CINF,11/20/2020,sell
HBI,11/23/2020,buy
TSCO,11/23/2020,buy
ABBV,11/23/2020,sell
GS,11/23/2020,sell
MKC,11/23/2020,sell
MRNA,11/23/2020,sell
PENN,11/23/2020,sell
O,11/23/2020,sell
ORCL,11/24/2020,buy
CMCSA,11/24/2020,sell
DLR,11/24/2020,sell
DD,11/24/2020,sell
MGM,11/24/2020,sell
COO,11/24/2020,sell
DIS,11/24/2020,sell
TRMB,11/24/2020,sell
ATVI,11/25/2020,buy
ADBE,11/25/2020,buy
APD,11/25/2020,buy
CRM,11/25/2020,sell
ETSY,11/27/2020,sell
TMUS,11/27/2020,sell
CHD,11/30/2020,buy
LOW,11/30/2020,buy
COO,11/30/2020,buy
ADSK,11/30/2020,sell
AAP,12/1/2020,buy
POOL,12/1/2020,buy
ATVI,12/1/2020,sell
HPQ,12/2/2020,sell
MAS,12/2/2020,sell
NVR,12/2/2020,sell
TMO,12/3/2020,buy
INTU,12/3/2020,sell
KR,12/3/2020,sell
PLD,12/3/2020,sell
HD,12/4/2020,sell
TSLA,12/4/2020,sell
EXR,12/7/2020,buy
PGR,12/8/2020,buy
HUM,12/9/2020,buy
EXR,12/9/2020,sell
JKHY,12/9/2020,sell
MAS,12/10/2020,buy
GIS,12/10/2020,sell
WHR,12/10/2020,sell
BIO,12/11/2020,buy
BWA,12/11/2020,sell
CPB,12/14/2020,sell
AEE,12/15/2020,buy
CTLT,12/15/2020,buy
NVR,12/15/2020,buy
PLD,12/15/2020,buy
PSA,12/15/2020,buy
ROL,12/15/2020,buy
ZTS,12/15/2020,buy
ORCL,12/15/2020,sell
PGR,12/15/2020,sell
WY,12/15/2020,sell
HD,12/16/2020,buy
NEE,12/16/2020,buy
AEE,12/16/2020,sell
SPGI,12/16/2020,sell
ABT,12/17/2020,buy
BMY,12/17/2020,buy
DHR,12/17/2020,buy
EXR,12/17/2020,buy
PG,12/17/2020,buy
WST,12/17/2020,buy
NVR,12/17/2020,sell
YUM,12/17/2020,sell
NVDA,12/18/2020,buy
CRM,12/18/2020,buy
WHR,12/18/2020,buy
BMY,12/18/2020,sell
TTWO,12/18/2020,sell
TSCO,12/18/2020,sell
BBY,12/21/2020,buy
CMI,12/21/2020,buy
PG,12/21/2020,sell
APD,12/22/2020,sell
BBY,12/22/2020,sell
CMS,12/22/2020,sell
PYPL,12/22/2020,sell
CPB,12/23/2020,buy
DHR,12/23/2020,sell
PLD,12/23/2020,sell
PEG,12/24/2020,buy
CPB,12/24/2020,sell
DHR,12/28/2020,buy
PEG,12/28/2020,sell
ROST,12/28/2020,sell
VRSK,12/28/2020,sell
GIS,12/29/2020,buy
SPGI,12/30/2020,buy
DHR,12/30/2020,sell
AMGN,12/31/2020,buy
BLL,12/31/2020,buy
BMY,12/31/2020,buy
DUK,12/31/2020,buy
ITW,12/31/2020,buy
PPL,12/31/2020,buy
SO,12/31/2020,buy
STE,12/31/2020,buy
ARE,12/31/2020,sell
BKNG,12/31/2020,sell
CI,1/4/2021,buy
DHR,1/4/2021,buy
INFO,1/4/2021,buy
AMGN,1/4/2021,sell
BLL,1/4/2021,sell
BMY,1/4/2021,sell
CMI,1/4/2021,sell
DUK,1/4/2021,sell
EXR,1/4/2021,sell
HD,1/4/2021,sell
PPL,1/4/2021,sell
PSA,1/4/2021,sell
SO,1/4/2021,sell
WHR,1/4/2021,sell
ABC,1/5/2021,buy
CNP,1/5/2021,buy
DTE,1/6/2021,buy
GPS,1/6/2021,buy
LUMN,1/6/2021,buy
DGX,1/6/2021,buy
SO,1/6/2021,buy
ABC,1/6/2021,sell
CNP,1/6/2021,sell
CLX,1/6/2021,sell
DHR,1/6/2021,sell
HCA,1/6/2021,sell
KSU,1/6/2021,sell
LH,1/6/2021,sell
CRM,1/6/2021,sell
MOS,1/6/2021,sell
AOS,1/7/2021,buy
CTAS,1/7/2021,buy
GLW,1/7/2021,buy
SNA,1/7/2021,buy
DTE,1/7/2021,sell
SO,1/7/2021,sell
CDW,1/8/2021,buy
DISH,1/8/2021,buy
HD,1/8/2021,buy
PEG,1/8/2021,buy
HOLX,1/8/2021,sell
NDAQ,1/8/2021,sell
SNPS,1/8/2021,sell
UNP,1/8/2021,sell
UPS,1/8/2021,sell
WST,1/8/2021,sell
LLY,1/11/2021,sell
GIS,1/11/2021,sell
DTE,1/12/2021,buy
AAP,1/12/2021,sell
CHD,1/12/2021,sell
HD,1/12/2021,sell
DUK,1/13/2021,buy
ESS,1/13/2021,buy
LHX,1/13/2021,buy
UDR,1/13/2021,buy
WHR,1/13/2021,buy
CERN,1/13/2021,sell
CTAS,1/13/2021,sell
DTE,1/13/2021,sell
INFO,1/13/2021,sell
PEG,1/13/2021,sell
SPGI,1/13/2021,sell
COO,1/13/2021,sell
FRT,1/14/2021,buy
MRNA,1/14/2021,buy
RCL,1/14/2021,buy
LUMN,1/14/2021,sell
BXP,1/15/2021,buy
CNP,1/15/2021,buy
PEAK,1/15/2021,buy
PLD,1/15/2021,buy
WELL,1/15/2021,buy
SNA,1/15/2021,sell
FDX,1/19/2021,buy
NVR,1/19/2021,buy
CRM,1/19/2021,buy
KMX,1/19/2021,sell
DPZ,1/19/2021,sell
DUK,1/19/2021,sell
PEAK,1/19/2021,sell
WELL,1/19/2021,sell
BLL,1/20/2021,buy
EXR,1/20/2021,buy
PSA,1/20/2021,buy
SO,1/20/2021,buy
SWK,1/20/2021,buy
ESS,1/20/2021,sell
NEE,1/20/2021,sell
INFO,1/21/2021,buy
NOW,1/21/2021,buy
ABT,1/21/2021,sell
PCAR,1/21/2021,sell
VZ,1/22/2021,buy
PHM,1/22/2021,sell
ARE,1/25/2021,buy
CPB,1/25/2021,buy
CHD,1/25/2021,buy
PFE,1/25/2021,buy
JNJ,1/25/2021,sell
LOW,1/25/2021,sell
RCL,1/25/2021,sell
VZ,1/25/2021,sell
KHC,1/26/2021,buy
UPS,1/26/2021,buy
ARE,1/26/2021,sell
BLL,1/26/2021,sell
ITW,1/26/2021,sell
LHX,1/26/2021,sell
PFE,1/26/2021,sell
PLD,1/26/2021,sell
CRM,1/26/2021,sell
TYL,1/27/2021,buy
MMM,1/27/2021,sell
AOS,1/27/2021,sell
BXP,1/27/2021,sell
BSX,1/27/2021,sell
CNP,1/27/2021,sell
GLW,1/27/2021,sell
HUM,1/27/2021,sell
MSFT,1/27/2021,sell
ORLY,1/27/2021,sell
ROL,1/27/2021,sell
ZTS,1/27/2021,sell
ADP,1/28/2021,buy
CMCSA,1/28/2021,buy
MKTX,1/28/2021,buy
BIIB,1/28/2021,sell
BRO,1/29/2021,sell
CHRW,1/29/2021,sell
CHD,1/29/2021,sell
FDX,1/29/2021,sell
PAYX,2/1/2021,buy
SWKS,2/1/2021,sell
BLL,2/2/2021,buy
CTAS,2/2/2021,buy
CMG,2/2/2021,sell
PAYC,2/3/2021,buy
RTX,2/3/2021,buy
VTRS,2/3/2021,buy
WELL,2/3/2021,buy
ARE,2/4/2021,buy
BA,2/4/2021,buy
CCL,2/4/2021,buy
CL,2/4/2021,buy
DAL,2/4/2021,buy
EL,2/4/2021,buy
FDX,2/4/2021,buy
HLT,2/4/2021,buy
LVS,2/4/2021,buy
MAR,2/4/2021,buy
MTCH,2/4/2021,buy
ROST,2/4/2021,buy
RCL,2/4/2021,buy
TMUS,2/4/2021,buy
WYNN,2/4/2021,buy
CPB,2/4/2021,sell
KHC,2/4/2021,sell
MRK,2/4/2021,sell
AJG,2/5/2021,buy
BKNG,2/5/2021,buy
CDAY,2/5/2021,buy
CPRT,2/5/2021,buy
DPZ,2/5/2021,buy
HWM,2/5/2021,buy
KHC,2/5/2021,buy
NKE,2/5/2021,buy
ROL,2/5/2021,buy
UHS,2/5/2021,buy
WRB,2/5/2021,buy
CL,2/5/2021,sell
LEN,2/5/2021,sell
TMUS,2/5/2021,sell
ALLE,2/8/2021,buy
AME,2/8/2021,buy
CE,2/8/2021,buy
COST,2/8/2021,buy
DLTR,2/8/2021,buy
DOW,2/8/2021,buy
DTE,2/8/2021,buy
FLT,2/8/2021,buy
HAL,2/8/2021,buy
HON,2/8/2021,buy
HST,2/8/2021,buy
IEX,2/8/2021,buy
ITW,2/8/2021,buy
NCLH,2/8/2021,buy
NUE,2/8/2021,buy
PH,2/8/2021,buy
STT,2/8/2021,buy
SYK,2/8/2021,buy
USB,2/8/2021,buy
VRSK,2/8/2021,buy
GWW,2/8/2021,buy
XLNX,2/8/2021,buy
DRE,2/8/2021,sell
KHC,2/8/2021,sell
AAP,2/9/2021,buy
APH,2/9/2021,buy
BRO,2/9/2021,buy
EFX,2/9/2021,buy
RE,2/9/2021,buy
FTV,2/9/2021,buy
IBM,2/9/2021,buy
IR,2/9/2021,buy
J,2/9/2021,buy
ORLY,2/9/2021,buy
PVH,2/9/2021,buy
ZTS,2/9/2021,buy
HBI,2/9/2021,sell
TWTR,2/9/2021,sell
DOV,2/10/2021,buy
WRK,2/10/2021,buy
XYL,2/10/2021,buy
CDW,2/10/2021,sell
CDAY,2/10/2021,sell
STZ,2/10/2021,sell
FRT,2/10/2021,sell
LYV,2/10/2021,sell
UDR,2/10/2021,sell
BK,2/11/2021,buy
CSX,2/11/2021,buy
SHW,2/11/2021,buy
UNP,2/11/2021,buy
YUM,2/11/2021,buy
AMT,2/11/2021,sell
CTLT,2/11/2021,sell
FLT,2/11/2021,sell
IBM,2/11/2021,sell
NVDA,2/11/2021,sell
BR,2/12/2021,buy
CHRW,2/12/2021,buy
GL,2/12/2021,buy
ANSS,2/12/2021,sell
BK,2/12/2021,sell
FTV,2/12/2021,sell
TYL,2/12/2021,sell
ROK,2/16/2021,buy
CHRW,2/16/2021,sell
EFX,2/16/2021,sell
HRL,2/16/2021,sell
SHW,2/16/2021,sell
CBOE,2/17/2021,buy
VZ,2/17/2021,buy
ANTM,2/18/2021,buy
PGR,2/18/2021,buy
IP,2/19/2021,buy
ARE,2/19/2021,sell
LVS,2/19/2021,sell
STE,2/19/2021,sell
PKG,2/22/2021,buy
COST,2/22/2021,sell
DPZ,2/22/2021,sell
LYB,2/22/2021,sell
POOL,2/22/2021,sell
DGX,2/22/2021,sell
VTRS,2/22/2021,sell
WELL,2/22/2021,sell
ABBV,2/23/2021,buy
BMY,2/23/2021,buy
UNH,2/23/2021,buy
PKG,2/23/2021,sell
RCL,2/23/2021,sell
WYNN,2/23/2021,sell
ALL,2/24/2021,buy
CZR,2/24/2021,sell
CSX,2/24/2021,sell
GL,2/24/2021,sell
MAR,2/24/2021,sell
PSA,2/24/2021,sell
TXT,2/24/2021,sell
VRSK,2/24/2021,sell
ZBRA,2/24/2021,sell
ALLE,2/25/2021,sell
APH,2/25/2021,sell
DISH,2/25/2021,sell
DLTR,2/25/2021,sell
EXR,2/25/2021,sell
FMC,2/25/2021,sell
PAYC,2/25/2021,sell
ROL,2/25/2021,sell
TMO,2/25/2021,sell
XLNX,2/25/2021,sell
HAS,2/26/2021,buy
BLL,2/26/2021,sell
BR,2/26/2021,sell
DTE,2/26/2021,sell
MDLZ,2/26/2021,sell
PEP,2/26/2021,sell
PGR,2/26/2021,sell
SO,2/26/2021,sell
VZ,2/26/2021,sell
BR,3/1/2021,buy
CAH,3/1/2021,buy
XRAY,3/1/2021,buy
DD,3/1/2021,buy
PPG,3/1/2021,buy
TMUS,3/1/2021,buy
ANTM,3/1/2021,sell
ODFL,3/1/2021,sell
ALLE,3/2/2021,buy
AIZ,3/2/2021,buy
CTSH,3/2/2021,buy
DVA,3/2/2021,buy
POOL,3/2/2021,buy
BR,3/2/2021,sell
IP,3/2/2021,sell
CARR,3/3/2021,buy
DXC,3/3/2021,buy
FTV,3/3/2021,buy
NCLH,3/3/2021,sell
ZTS,3/3/2021,sell
PPL,3/4/2021,buy
ADBE,3/4/2021,sell
AMZN,3/4/2021,sell
CPRT,3/4/2021,sell
MKTX,3/4/2021,sell
NOW,3/4/2021,sell
T,3/5/2021,buy
TAP,3/5/2021,buy
MDLZ,3/5/2021,buy
ADP,3/5/2021,sell
GPS,3/5/2021,sell
GPC,3/5/2021,sell
UNH,3/5/2021,sell
WRB,3/5/2021,sell
ABC,3/8/2021,buy
CVS,3/8/2021,buy
DLTR,3/8/2021,buy
DUK,3/8/2021,buy
EFX,3/8/2021,buy
HRL,3/8/2021,buy
NRG,3/8/2021,buy
DGX,3/8/2021,buy
SO,3/8/2021,buy
AIZ,3/8/2021,sell
CAH,3/8/2021,sell
CI,3/8/2021,sell
LEG,3/8/2021,sell
PVH,3/8/2021,sell
RL,3/8/2021,sell
WRK,3/8/2021,sell
BLK,3/9/2021,buy
EXC,3/9/2021,buy
HSIC,3/9/2021,buy
JNPR,3/9/2021,buy
MCK,3/9/2021,buy
PEG,3/9/2021,buy
SHW,3/9/2021,buy
STE,3/9/2021,buy
FTNT,3/9/2021,sell
PPL,3/9/2021,sell
YUM,3/9/2021,sell
STZ,3/10/2021,buy
HD,3/10/2021,buy
PAYC,3/10/2021,buy
TDY,3/10/2021,buy
HWM,3/10/2021,sell
NUE,3/10/2021,sell
ALB,3/11/2021,buy
BBY,3/11/2021,buy
BR,3/11/2021,buy
LOW,3/11/2021,buy
NTAP,3/11/2021,buy
NEE,3/11/2021,buy
YUM,3/11/2021,buy
AMZN,3/12/2021,buy
APH,3/12/2021,buy
CDAY,3/12/2021,buy
CMG,3/12/2021,buy
CPRT,3/12/2021,buy
DRE,3/12/2021,buy
FFIV,3/12/2021,buy
TSLA,3/12/2021,buy
TMO,3/12/2021,buy
WST,3/12/2021,buy
ALL,3/12/2021,sell
BA,3/12/2021,sell
DAL,3/12/2021,sell
DOV,3/12/2021,sell
EXPD,3/12/2021,sell
HST,3/12/2021,sell
PH,3/12/2021,sell
A,3/15/2021,buy
ANET,3/15/2021,buy
BLL,3/15/2021,buy
ENPH,3/15/2021,buy
JNJ,3/15/2021,buy
MTD,3/15/2021,buy
PKI,3/15/2021,buy
PLD,3/15/2021,buy
QRVO,3/15/2021,buy
QCOM,3/15/2021,buy
TGT,3/15/2021,buy
TXN,3/15/2021,buy
XLNX,3/15/2021,buy
ZTS,3/15/2021,buy
AZO,3/15/2021,sell
CCL,3/15/2021,sell
JNPR,3/15/2021,sell
PAYX,3/15/2021,sell
ADSK,3/16/2021,buy
AVGO,3/16/2021,buy
GILD,3/16/2021,buy
IPGP,3/16/2021,buy
AJG,3/16/2021,sell
YUM,3/16/2021,sell
ALGN,3/17/2021,buy
ADI,3/17/2021,buy
ANSS,3/17/2021,buy
EBAY,3/17/2021,buy
HOLX,3/17/2021,buy
MCHP,3/17/2021,buy
MPWR,3/17/2021,buy
NVDA,3/17/2021,buy
SNPS,3/17/2021,buy
T,3/17/2021,sell
BLL,3/17/2021,sell
DOW,3/17/2021,sell
NRG,3/17/2021,sell
TXN,3/17/2021,sell
DHR,3/18/2021,buy
CDAY,3/18/2021,sell
TAP,3/18/2021,sell
PPG,3/18/2021,sell
TSLA,3/18/2021,sell
FDX,3/19/2021,sell
ABT,3/22/2021,buy
BLL,3/22/2021,buy
BIIB,3/22/2021,buy
CTLT,3/22/2021,buy
EA,3/22/2021,buy
ILMN,3/22/2021,buy
KEYS,3/22/2021,buy
LRCX,3/22/2021,buy
TER,3/22/2021,buy
TYL,3/22/2021,buy
DHR,3/22/2021,sell
MKTX,3/23/2021,buy
IPGP,3/23/2021,sell
ACN,3/24/2021,sell
ALGN,3/24/2021,sell
QCOM,3/24/2021,sell
TYL,3/24/2021,sell
KLAC,3/25/2021,buy
WAT,3/25/2021,buy
LIN,3/25/2021,sell
NKE,3/25/2021,sell
CDNS,3/26/2021,buy
PTC,3/26/2021,buy
NOW,3/26/2021,buy
TYL,3/26/2021,buy
ALLE,3/26/2021,sell
DUK,3/26/2021,sell
HON,3/26/2021,sell
ITW,3/26/2021,sell
KLAC,3/26/2021,sell
MAS,3/26/2021,sell
OTIS,3/26/2021,sell
ROK,3/26/2021,sell
SWK,3/26/2021,sell
HSY,3/26/2021,sell
ATVI,3/29/2021,buy
PKG,3/29/2021,buy
BR,3/29/2021,sell
CARR,3/29/2021,sell
GILD,3/29/2021,sell
MDLZ,3/29/2021,sell
SEE,3/29/2021,sell
ALGN,3/30/2021,buy
ILMN,3/30/2021,sell
IPGP,3/31/2021,buy
TSLA,3/31/2021,buy
AES,4/1/2021,buy
INTU,4/1/2021,buy
PYPL,4/1/2021,buy
DHI,4/1/2021,sell
FBHS,4/1/2021,sell
HD,4/1/2021,sell
IDXX,4/5/2021,buy
DXC,4/5/2021,sell
EA,4/5/2021,sell
FAST,4/5/2021,sell
INFO,4/5/2021,sell
KEYS,4/5/2021,sell
SO,4/5/2021,sell
TER,4/5/2021,sell
WAT,4/5/2021,sell
WHR,4/5/2021,sell
NRG,4/6/2021,buy
ILMN,4/7/2021,buy
NKE,4/7/2021,buy
TWTR,4/7/2021,buy
ETSY,4/8/2021,buy
BIIB,4/8/2021,sell
APTV,4/9/2021,buy
LLY,4/9/2021,buy
ALGN,4/9/2021,sell
EL,4/9/2021,sell
HRL,4/9/2021,sell
NVR,4/9/2021,sell
STE,4/9/2021,sell
USB,4/9/2021,sell
WM,4/9/2021,sell
PCAR,4/12/2021,buy
LLY,4/12/2021,sell
CB,4/13/2021,buy
ANSS,4/13/2021,sell
ICE,4/13/2021,sell
SIVB,4/14/2021,buy
CF,4/15/2021,buy
MMC,4/15/2021,sell
MTD,4/15/2021,sell
MSCI,4/15/2021,sell
POOL,4/15/2021,sell
ZBH,4/15/2021,sell
LW,4/16/2021,buy
BLL,4/16/2021,sell
ORLY,4/16/2021,sell
APA,4/19/2021,buy
BIIB,4/20/2021,buy
APA,4/20/2021,sell
APTV,4/20/2021,sell
NKE,4/20/2021,sell
PCAR,4/20/2021,sell
PEG,4/20/2021,sell
FOXA,4/21/2021,buy
AAP,4/21/2021,sell
UHS,4/21/2021,sell
WST,4/21/2021,sell
APA,4/22/2021,buy
BIIB,4/22/2021,sell
EFX,4/22/2021,sell
MKTX,4/22/2021,sell
APTV,4/23/2021,buy
BKR,4/23/2021,buy
DISCA,4/23/2021,buy
CPRT,4/23/2021,sell
KMB,4/23/2021,sell
RTX,4/23/2021,sell
DISCK,4/26/2021,buy
LUMN,4/26/2021,buy
OXY,4/26/2021,buy
BRO,4/27/2021,sell
LUMN,4/27/2021,sell
UPS,4/27/2021,sell
CVX,4/28/2021,buy
COP,4/28/2021,buy
F,4/28/2021,buy
LYV,4/28/2021,buy
PSX,4/28/2021,buy
PXD,4/28/2021,buy
RCL,4/28/2021,buy
SLB,4/28/2021,buy
VLO,4/28/2021,buy
DISCA,4/28/2021,sell
LVS,4/29/2021,buy
NKE,4/29/2021,buy
WYNN,4/29/2021,buy
FB,4/29/2021,sell
F,4/29/2021,sell
HOLX,4/29/2021,sell
IEX,4/29/2021,sell
KIM,4/29/2021,sell
GWW,4/29/2021,sell
DIS,4/30/2021,buy
AON,4/30/2021,sell
CVX,4/30/2021,sell
DVA,4/30/2021,sell
LYV,4/30/2021,sell
RMD,4/30/2021,sell
TWTR,4/30/2021,sell
WLTW,4/30/2021,sell
BIIB,5/3/2021,buy
LLY,5/3/2021,buy
PENN,5/3/2021,buy
AMD,5/3/2021,sell
ABC,5/3/2021,sell
CTSH,5/3/2021,sell
CVS,5/3/2021,sell
SHW,5/3/2021,sell
ATVI,5/4/2021,sell
BLK,5/4/2021,sell
CE,5/4/2021,sell
ENPH,5/4/2021,sell
ETSY,5/4/2021,sell
FFIV,5/4/2021,sell
HSIC,5/4/2021,sell
ILMN,5/4/2021,sell
IPGP,5/4/2021,sell
NRG,5/4/2021,sell
PKG,5/4/2021,sell
PAYC,5/4/2021,sell
DGX,5/4/2021,sell
RSG,5/4/2021,sell
XYL,5/4/2021,sell
HBAN,5/5/2021,buy
APA,5/5/2021,sell
BKR,5/5/2021,sell
CBOE,5/5/2021,sell
RCL,5/5/2021,sell
TYL,5/5/2021,sell
MO,5/6/2021,buy
CPB,5/6/2021,buy
CMI,5/6/2021,buy
PCAR,5/6/2021,buy
AES,5/6/2021,sell
LVS,5/6/2021,sell
PENN,5/6/2021,sell
TGT,5/6/2021,sell
AAL,5/7/2021,buy
UAL,5/7/2021,buy
ATVI,5/10/2021,buy
KMB,5/10/2021,buy
LYV,5/10/2021,buy
J,5/10/2021,sell
SJM,5/10/2021,sell
MCK,5/10/2021,sell
AAL,5/12/2021,sell
AVGO,5/12/2021,sell
CMG,5/12/2021,sell
TSLA,5/12/2021,sell
DIS,5/12/2021,sell
WYNN,5/12/2021,sell
NOW,5/13/2021,sell
AAL,5/14/2021,buy
F,5/14/2021,buy
CMCSA,5/14/2021,sell
NLOK,5/14/2021,sell
PKI,5/14/2021,sell
ALK,5/17/2021,buy
DAL,5/17/2021,buy
PSX,5/17/2021,sell
SLB,5/17/2021,sell
CCL,5/18/2021,buy
ILMN,5/18/2021,buy
RCL,5/18/2021,buy
WYNN,5/18/2021,buy
PCAR,5/18/2021,sell
NXPI,5/19/2021,buy
TTWO,5/19/2021,buy
AVGO,5/20/2021,buy
ETSY,5/20/2021,buy
FFIV,5/20/2021,buy
IPGP,5/20/2021,buy
KLAC,5/20/2021,buy
NCLH,5/20/2021,buy
CRM,5/20/2021,buy
TXN,5/20/2021,buy
TWTR,5/20/2021,buy
ZBRA,5/20/2021,buy
LLY,5/20/2021,sell
ALGN,5/21/2021,buy
AMAT,5/21/2021,buy
BA,5/21/2021,buy
DRI,5/21/2021,buy
LVS,5/21/2021,buy
MU,5/21/2021,buy
RMD,5/21/2021,buy
TER,5/21/2021,buy
DISCK,5/21/2021,sell
ADBE,5/24/2021,buy
AES,5/24/2021,buy
ANSS,5/24/2021,buy
CDAY,5/24/2021,buy
GNRC,5/24/2021,buy
GM,5/24/2021,buy
MGM,5/24/2021,buy
QCOM,5/24/2021,buy
SWKS,5/24/2021,buy
WELL,5/24/2021,buy
EL,5/25/2021,buy
EXPE,5/25/2021,buy
KEYS,5/25/2021,buy
MAR,5/25/2021,buy
MSFT,5/25/2021,buy
TRMB,5/25/2021,buy
GE,5/26/2021,buy
TSLA,5/26/2021,buy
DIS,5/26/2021,buy
F,5/26/2021,sell
KMB,5/26/2021,sell
NCLH,5/26/2021,sell
CMG,5/27/2021,buy
LUV,5/27/2021,buy
SBUX,5/27/2021,buy
COO,5/27/2021,buy
CPB,5/27/2021,sell
TDG,5/27/2021,sell
FLT,5/28/2021,buy
ICE,5/28/2021,buy
DRE,5/28/2021,sell
HBI,6/1/2021,buy
HST,6/1/2021,buy
LEN,6/1/2021,buy
ROK,6/1/2021,buy
UAA,6/1/2021,buy
UA,6/1/2021,buy
ABT,6/1/2021,sell
ICE,6/1/2021,sell
PLD,6/1/2021,sell
ATO,6/2/2021,buy
CPB,6/2/2021,buy
CTVA,6/2/2021,buy
PCAR,6/2/2021,buy
PH,6/2/2021,buy
HIG,6/2/2021,buy
WU,6/2/2021,buy
VLO,6/2/2021,sell
CAH,6/3/2021,buy
ICE,6/3/2021,buy
LUV,6/3/2021,sell
WU,6/3/2021,sell
JKHY,6/4/2021,buy
ANET,6/4/2021,sell
CF,6/4/2021,sell
